2024-05-03 22:28:52,656: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-03 22:28:53,242: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-03 22:28:53,243: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-03 22:28:53,243: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-03 22:28:53,243: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-03 22:28:53,244: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,244: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-05-03 22:28:53,245: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,245: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-03 22:28:53,245: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-03 22:28:53,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-03 22:28:53,258: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-05-03 22:28:53,258: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-05-03 22:28:53,260: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-03 22:28:53,261: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-03 22:28:53,261: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-03 22:28:53,261: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-03 22:28:53,262: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-03 22:28:53,262: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-03 22:28:53,262: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-03 22:28:53,263: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-03 22:28:53,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-03 22:28:53,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-03 22:28:53,264: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-03 22:28:53,264: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-03 22:28:53,264: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-03 22:28:53,265: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,265: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,265: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-03 22:28:53,265: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-03 22:28:53,265: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-03 22:28:53,266: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,266: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,267: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-03 22:28:53,267: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-03 22:28:53,267: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-03 22:28:53,268: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-03 22:28:53[0m
2024-05-03 22:28:53,268: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-03 22:28:53[0m
