2024-05-05 18:04:29,494: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-05 18:04:30,044: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-05 18:04:30,045: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-05 18:04:30,046: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-05 18:04:30,046: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-05 18:04:30,046: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,046: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,056: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-05-05 18:04:30,057: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,057: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,058: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-05 18:04:30,058: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-05 18:04:30,058: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-05-05 18:04:30,058: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-05-05 18:04:30,060: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,060: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-05 18:04:30,060: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-05 18:04:30,061: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-05 18:04:30,061: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,062: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,062: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,062: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,062: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,062: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,063: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,063: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-05 18:04:30,064: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,064: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,065: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-05 18:04:30,065: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-05 18:04:30,065: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,065: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,066: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,066: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-05 18:04:30,066: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,066: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,067: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-05 18:04:30,067: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,067: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,068: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-05 18:04:30,068: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-05 18:04:30,069: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,069: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,069: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,070: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,070: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,071: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-05 18:04:30,071: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-05 18:04:30,071: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,072: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,072: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,072: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,073: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,073: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-05 18:04:30,073: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-05 18:04:30,074: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,074: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,074: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,075: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,075: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,075: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,076: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,076: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-05-05 18:04:30,076: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-05-05 18:04:30,077: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,077: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,078: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,078: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,078: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,078: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,078: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,078: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,078: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,079: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,079: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,079: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-05-05 18:04:30,079: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-05-05 18:04:30,080: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,081: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:04:30[0m
2024-05-05 18:04:30,081: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,081: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-05 18:04:30,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:04:30,082: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:04:30,082: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-05-05 18:04:30,082: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-05-05 18:04:30,083: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
