2024-05-19 21:30:31,205: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-19 21:30:31,775: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-19 21:30:31,776: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-19 21:30:31,776: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-19 21:30:31,776: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-19 21:30:31,777: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-19 21:30:31[0m
2024-05-19 21:30:31,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:31,784: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,418: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,419: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-19 21:30:34,420: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-19 21:30:34,420: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-05-19 21:30:34,421: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,421: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,421: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,665: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,667: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-19 21:30:34,667: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-05-19 21:30:34,667: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-05-19 21:30:34,668: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-19 21:30:34,668: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-19 21:30:34,669: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-19 21:30:34,669: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-19 21:30:34,669: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-05-19 21:30:34,669: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-19 21:30:34,670: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-05-19 21:30:34,670: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-19 21:30:34,674: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,675: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,675: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,926: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,927: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-19 21:30:34,928: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-05-19 21:30:34,928: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-05-19 21:30:34,928: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-19 21:30:34[0m
2024-05-19 21:30:34,928: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:34,929: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-19 21:30:35,185: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-19 21:30:35[0m
2024-05-19 21:30:35,186: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-19 21:30:35,186: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
