2024-05-05 18:48:33,772: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-05 18:48:34,318: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-05 18:48:34,319: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-05 18:48:34,319: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-05 18:48:34,319: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-05 18:48:34,320: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:34[0m
2024-05-05 18:48:34,320: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:34,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:35,508: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:35[0m
2024-05-05 18:48:35,510: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:35,510: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-05 18:48:35,510: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-05-05 18:48:35,510: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:35[0m
2024-05-05 18:48:35,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:35,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:35,735: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:35[0m
2024-05-05 18:48:35,736: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:35,736: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-05-05 18:48:35,736: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-05-05 18:48:35,737: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-05 18:48:35,737: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-05 18:48:35,738: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-05 18:48:35,738: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-05 18:48:35,738: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-05-05 18:48:35,739: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-05 18:48:35,739: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-05-05 18:48:35,739: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-05 18:48:35,747: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:35[0m
2024-05-05 18:48:35,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:35,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:35,998: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:35[0m
2024-05-05 18:48:35,999: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:35,999: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-05-05 18:48:35,999: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-05-05 18:48:36,000: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:35[0m
2024-05-05 18:48:36,000: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,000: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,266: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:36[0m
2024-05-05 18:48:36,267: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:36,267: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-05-05 18:48:36,267: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-05-05 18:48:36,267: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:36[0m
2024-05-05 18:48:36,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,526: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:36[0m
2024-05-05 18:48:36,527: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:36,528: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-05-05 18:48:36,528: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-05-05 18:48:36,528: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-05 18:48:36[0m
2024-05-05 18:48:36,528: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,529: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 18:48:36,780: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-05 18:48:36[0m
2024-05-05 18:48:36,781: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-05 18:48:36,781: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
